央视频道,#genre#
寰宇财经台,p8p://0198.02686.cc:16871/5d1a69bb00034ddd11bdf8710f58e2f3.ts
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/playlist.m3u8
澳亚卫视,vjms://23.237.33.155:8500:3502/live/cid=337
香港开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
KHS,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
RTHK31,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-p.m3u8
RTHK31,p8p://0198.02686.cc:16871/5d495caf000f16ce956b79188dfc18de.ts
RHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
CNBC,vjms://58.215.133.185:8500:3502/live/cid=98
CNBC,p8p://0198.02686.cc:16871/5d1a69720002ca3711bcdb2830f420fe.ts
CNBC,vjms://23.237.33.155:8500:3502/live/cid=98
CNN,p8p://0198.02686.cc:16871/5d1a6972000da8dd11bcddf043353558.ts
CNN,vjms://23.237.33.155:8500:3502/live/cid=428
BBC,mitv://198.255.74.87:9906/5dc08f01000ad05201b7902c343bc007.ts
BBC,vjms://58.215.133.185:8500:3502/live/cid=418
BBC,vjms://23.237.33.155:8500:3502/live/cid=418
FOXNews,vjms://58.215.133.185:8500:3502/live/cid=97
FOXNews,p8p://0198.02686.cc:16871/5d1a697f0002f4fc11bd0dfb9dd398c6.ts

港台影视,#genre#
HBO原创电影,vjms://58.215.133.185:8500:3502/live/cid=436
HBO原创电影,vjms://23.237.33.155:8500:3502/live/cid=436
HBO原创电影,mitv://198.255.74.87:9906/5dc08f0d00043b0201b7bd5c9b45d94e.ts
HBO家庭,vjms://58.215.133.185:8500:3502/live/cid=181
HBO家庭,vjms://23.237.33.155:8500:3502/live/cid=181
HBO强档,vjms://58.215.133.185:8500:3502/live/cid=238
HBO强档,vjms://23.237.33.155:8500:3502/live/cid=238
HBO强档,mitv://198.255.74.87:9906/5dc08f0d000512f301b7bd94cf14a0de.ts
HBO,vjms://58.215.133.185:8500:3502/live/cid=261
HBO,vjms://23.237.33.155:8500:3502/live/cid=261
HBO,mitv://198.255.74.87:9906/5dc08f1000069e8c01b7c9b1fc8f2c36.ts
东森电影,p8p://0198.02686.cc:16871/5d1a69af0009735f11bdcb2402d2abda.ts
东森电影,p2p://51.79.41.138:18912/5c7249d3000cb8ea1d57e9650d7148b7.ts
靖天电影台,p8p://0198.02686.cc:16871/5d1a69d4000d791711be5cb4cbc75c73.ts
龙华经典,p2p://fccsovh.pvbox.live:18912/5b14090b0001269c17d0ee93023202c3
美亚电影台,P2p://190.2.146.92:18912/5c724a0e000442831d58cdaa6a2c5c52.ts
美亚电影,p2p://51.79.41.138:18912/5c724a0e000442831d58cdaa6a2c5c52.ts
星卫电影台,P2p://190.2.146.92:18912/5c724a05000626a61d58aaff0c3f3175.ts
星卫电影,p2p://51.79.41.138:18912/5c724a05000626a61d58aaff0c3f3175.ts
卫视电影台,p8p://0198.02686.cc:16871/5d1a69d0000743f711be4b7d2b320c30.ts
纬来电影台,P2p://190.2.146.92:18912/5c7249d80003096d1d57fa6c33601be9.ts
纬来电影台,p2p://170.178.164.250:6141/5b448afc0007f4650004373eda7b4dd8.ts
FOX电影,vjms://58.215.133.185:8500:3502/live/cid=94
FOX电影,vjms://23.237.33.155:8500:3502/live/cid=94
FOX动作电影 HD,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
采昌影剧,mitv://198.255.74.87:9906/5dc08f17000de43001b7e6e537f198a5.ts
采昌影剧,p2p://fccsovh.pvbox.live:18912/5b1409db0009049a17d41d161677386d
TVB星河,msc://CXHMovie
TVB星河,p8p://0198.02686.cc:16871/5d1a69940005adb211bd60b57a4af31b.ts
TVB韩剧台,msc://CKDrama5
華藝影剧台,p8p://0198.02686.cc:16871/5d1a69d700008c5a11be651dc2bd3d52.ts
三立戏剧台,p8p://0198.02686.cc:16871/5d1a69f90000ad2611bee9f55d87748f.ts
纬来电影,p2p://51.79.41.138:18912/5c7249d80003096d1d57fa6c33601be9.ts
纬来戏剧,vjms://58.215.133.185:8500:3502/live/cid=137
纬来戏剧,vjms://23.237.33.155:8500:3502/live/cid=137
纬来戏剧,P2p://190.2.146.92:18912/5c72488e000bae061d52f38e705751dd.ts
纬来戏剧,mitv://198.255.74.87:9906/5dc08f26000b5af101b820d79801275b.ts
EYETV戏剧台,p8p://0198.02686.cc:16871/5d1a69a2000ca28211bd992d29a29542.ts
凤凰电影台,rtmp://58.200.131.2:1935/livetv/fhdy
凤凰电影台,https://116.77.72.195/streams/d/fhdy/playlist.m3u8
WarnerTV,mitv://198.255.74.87:9906/5dc08f020003327101b7922132df84c4.ts
WarnerTV,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
AXN,vjms://58.215.133.185:8500:3502/live/cid=2
AXN,vjms://23.237.33.155:8500:3502/live/cid=2
CINEMAX,mitv://198.255.74.87:9906/5dc08f0c000d7d5501b7bbd3536df5c6.ts
CinemaWorld,mitv://198.255.74.87:9906/5dc08f10000960c801b7ca669ad1a62d.ts
FOX CRIME,mitv://198.255.74.87:9906/5dc08f0c000f26df01b7bc4033c0db54.ts
CatchPlay电影,mitv://198.255.74.87:9906/5dc08f0200009eff01b791787b4828f5.ts
FX,mitv://198.255.74.87:9906/5dc08f0d00036abb01b7bd27df32bfaf.ts
FX,p8p://0198.02686.cc:16871/5d1a69a50009208511bda3ff8356848f.ts
BLUEANT,p8p://0198.02686.cc:16871/5d1a69a60004767211bda6b5be685208.ts
天映经典,p2p://fccsovh.pvbox.live:18912/5b3c4f9b00031383627eef60721e1738
天映频道,mitv://198.255.74.87:9906/5dc08f10000b0c4f01b7cad355c99671.ts
东森戏剧,P2p://190.2.146.92:18912/5c724882000704081d52c386798d4d25.ts
好莱坞电影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好莱坞电影,P2p://190.2.146.92:18912/5c7249e2000125281d5820ff23a165d1.ts
CHC高清电影HD,rtmp://58.200.131.2:1935/livetv/chchd
CHC家庭电影,rtmp://58.200.131.2:1935/livetv/chctv
CHC动作电影,rtmp://58.200.131.2:1935/livetv/chcatv

港台娱乐,#genre#
TVB J2-,p8p://0198.02686.cc:16871/5d1a6990000c457811bd52c53e48f6b9.ts
TVB J2,vjms://23.237.33.155:8500:3502/live/cid=368
TVB J2,vjms://23.237.33.155:8500:3502/live/cid=363
TVB明珠台,p8p://0198.02686.cc:16871/5d1a69de0005348e11be81a666c79a56.ts
TVB明珠台,vjms://23.237.33.155:8500:3502/live/cid=367
TVB翡翠台,vjms://23.237.33.155:8500:3502/live/cid=362
TVB翡翠台,p8p://0198.02686.cc:16871/5d1a69fb000eb19011bef55c89140144.ts
TVB翡翠台,http://m.567it.com/jade.m3u8
TVBS欢乐台,p2p://51.79.41.138:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS欢乐台,P2p://190.2.146.92:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS欢乐台,vjms://23.237.33.155:8500:3502/live/cid=438
TVBS欢乐台,rtmp://59.124.75.137/sat/tv421
TVBS精采台,p2p://51.79.41.138:18912/5bdbf3b20000e966d2177540400d0818.ts 
TVBS精采台,P2p://190.2.146.92:18912/5bdbf3b20000e966d2177540400d0818.ts
TVBS精采台,mitv://fccsovh.pvbox.live:18912/5bdbf3b20000e966d2177540400d0818
TVBS精采台,p8p://0198.02686.cc:16871/5d1a69ab0004fab811bdba5fa309b278.ts
公视,vjms://58.215.133.185:8500:3502/live/cid=236
公视,vjms://23.237.33.155:8500:3502/live/cid=236
华视,vjms://23.237.33.155:8500:3502/live/cid=451
民视台湾台,P2p://51.79.41.138:18912/5b14095f00097ec617d238d6575b7b8c
民视,P2p://190.2.146.92:18912/5c72483f0003db4b1d51bcf349367c26.ts
民视,vjms://23.237.33.155:8500:3502/live/cid=226
民视,mitv://fccsovh.pvbox.live:18912/5c72483f0003db4b1d51bcf349367c26
中视,P2p://190.2.146.92:18912/5c72484b000b1d091d51edb7087b7686.ts
中视,vjms://23.237.33.155:8500:3502/live/cid=452
台视,vjms://23.237.33.155:8500:3502/live/cid=453
三立都会,vjms://58.215.133.185:8500:3502/live/cid=226
三立都会,mitv://198.255.74.87:9906/5dc08f22000e342301b811f28dbb5132.ts
三立都会,vjms://23.237.33.155:8500:3502/live/cid=226
三立台湾,p8p://0198.02686.cc:16871/5d1a69ae00025bef11bdc56ba098b443.ts
三立台湾,vjms://23.237.33.155:8500:3502/live/cid=437
中天娱乐,http://192.154.103.74:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
八大综合,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大第一,vjms://58.215.133.185:8500:3502/live/cid=441
八大第一,vjms://23.237.33.155:8500:3502/live/cid=441
JET综合,P2p://190.2.146.92:18912/5c724892000e3e1c1d5303da4a3c6c26.ts
JET综合,p8p://0198.02686.cc:16871/5d1a69a7000abe1711bdac390219d138.ts
三立综合台,p8p://0198.02686.cc:16871/5d1a69fa0007d2f011beefb295d4d371.ts
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天亚洲 ,P2p://190.2.146.92:18912/5c724839000d2f361d51a7e41eb00016.ts
壹综合,p8p://0198.02686.cc:16871/5d1a69b70007631411bde9dd9eaae997.ts
东森综合,P2p://190.2.146.92:18912/5c724877000e7b2d1d529a721b487255.ts
东森综合,vjms://23.237.33.155:8500:3502/live/cid=333
有线综合娱乐台,http://testalicdn2.cdn.utvhk.com/live/72ee37b54d524bcb806957577dfdfd72/fe371c746eb94b01b7fb0e70569a2e9f-1.m3u8
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
tvN,p8p://0198.02686.cc:16871/5d1a69ac0001052011bdbd440481f777.ts
华丽,p2p://fccsovh.pvbox.live:18912/5b3c4fa10001acfa627f067273f636b0
华丽,mitv://198.255.74.87:9906/5dc4e32300010cc212a0327c9fcab557.ts
全佳,mitv://198.255.74.87:9906/5dc4e322000da68812a031ce725ce7c2.ts
双星,mitv://198.255.74.87:9906/5dc4e322000cc35412a03194480a0a2f.ts
星卫娱乐,p2p://190.2.146.92:18912/5c724a0a000180991d58bd4f6e533ad5
东森超视,mitv://fccsovh.pvbox.live:18912/5c72487c000667911d52abe7044c2b21
曼迪日本台,mitv://198.255.74.87:9906/5dc08f1800007a5301b7e75ee5782a3e.ts
卫视中文台,mitv://198.255.74.87:9906/5dc08f10000e5eb101b7cbad75968b35.ts

港台体育,#genre#
NBA,mitv://198.255.74.87:9906/5dc08f01000f128101b79143179b1752.ts
FOXSPORT-3,vjms://58.215.133.185:8500:3502/live/cid=95
ELTA体育HD,vjms://58.215.133.185:8500:3502/live/cid=266
ELTA体育HD,mitv://198.255.74.87:9906/5dc08f18000177aa01b7e79f98d38e41.ts
ELTA体育HD,vjms://23.237.33.155:8500:3502/live/cid=266
ELTA体育3 ,P2p://190.2.146.92:18912/5c7249f7000966361d58752a73813a0e.ts
博斯高球1,vjms://58.215.133.185:8500:3502/live/cid=265
博斯高球1,vjms://121.14.222.75:8500:3502/live/cid=265
博斯高球1,vjms://23.237.33.155:8500:3502/live/cid=265
博斯高球2,p8p://0198.02686.cc:16871/5d1a69a6000ef72511bda96629eb9aa4.ts
博斯无限,mitv://198.255.74.87:9906/5dc08f14000bad9301b7da9c1cd36e95.ts
博斯运动二台,mitv://198.255.74.87:9906/5dc08f14000d867301b7db159f054a88.ts
博斯运动一台,mitv://198.255.74.87:9906/5dc08f17000cfdd501b7e6aadc319b99.ts
纬来体育,vjms://58.215.133.185:8500:3502/live/cid=202
纬来体育,mitv://198.255.74.87:9906/5dc08f26000c474d01b821140ba0e8a9.ts
纬来体育,vjms://23.237.33.155:8500:3502/live/cid=202
Z频道,p8p://0198.02686.cc:16871/5d1a69ac000bbbd711bdc002921c2017.ts
Star Sports,rtmp://58.200.131.2:1935/livetv/starsports

港台育乐,#genre#
国家地理野生,mitv://198.255.74.87:9906/5dc08f09000204d701b7ad2baed33465.ts
国家地理野生,vjms://58.215.133.185:8500:3502/live/cid=263
国家地理野生,vjms://23.237.33.155:8500:3502/live/cid=263
国家地理,mitv://198.255.74.87:9906/5dc08f090003e26a01b7ada6c90177d7.ts
国家地理,vjms://58.215.133.185:8500:3502/live/cid=115
国家地理,vjms://23.237.33.155:8500:3502/live/cid=115
国家地理,rtmp://58.200.131.2:1935/livetv/natlgeo
国家地理People,mitv://198.255.74.87:9906/5dc08f0900030a1901b7ad6e30853d1f.ts
探索频道,rtmp://58.200.131.2:1935/livetv/discovery
探索频道,mitv://198.255.74.87:9906/5dc08f0c000a7ead01b7bb0fb297bca5.ts
探索亚洲,vjms://58.215.133.185:8500:3502/live/cid=440
探索亚洲,mitv://198.255.74.87:9906/5dc08f0c000ae91d01b7bb2a503af63a.ts
探索亚洲,vjms://23.237.33.155:8500:3502/live/cid=440
探索科学,vjms://58.215.133.185:8500:3502/live/cid=457
探索科学,mitv://198.255.74.87:9906/5dc08f090005b59301b7ae1d2b2dd80f.ts
探索科学,vjms://23.237.33.155:8500:3502/live/cid=457
探索EVE,mitv://198.255.74.87:9906/5dc08f090004c52401b7ade0b5732b25.ts
动物星球,vjms://58.215.133.185:8500:3502/live/cid=3
动物星球,mitv://198.255.74.87:9906/5dc08f05000df9b701b7a09b8365395a.ts
动物星球,p8p://0198.02686.cc:16871/5d1a69da000a2acf11be734ba3f44eda.ts
动物星球,vjms://23.237.33.155:8500:3502/live/cid=3
TLC旅游生活,vjms://58.215.133.185:8500:3502/live/cid=103
TLC旅游生活,vjms://23.237.33.155:8500:3502/live/cid=103
亚洲旅游台 HD,mitv://198.255.74.87:9906/5dc08f140004b9df01b7d8d57910c45c.ts
亚洲旅游台 HD,p8p://0198.02686.cc:16871/5d1a69b100010db711bdd0ce73edfa51.ts
年代MUCH,vjms://58.215.133.185:8500:3502/live/cid=439
年代MUCH,vjms://23.237.33.155:8500:3502/live/cid=439
美食星球,p8p://0198.02686.cc:16871/5d1a69cf0001415211be460bf6630f93.ts
SMART,p8p://0198.02686.cc:16871/5d1a69a9000d171211bdb4a3d225e7dd.ts
MTV,vjms://58.215.133.185:8500:3502/live/cid=52
Fashion,vjms://58.215.133.185:8500:3502/live/cid=399
Fashion,mitv://198.255.74.87:9906/5dc08f050004570901b79e24ec699e4e.ts
Fashion Channel,https://bozztv.com/36bay2/gin/giniko_modelinc_2000kb_36bay2/tracks-v1a1/mono.m3u8
TV5MONDE,vjms://58.215.133.185:8500:3502/live/cid=396
TV5MONDE,mitv://198.255.74.87:9906/5dc08efe000d552301b785199e1edf3b.ts
TV5MONDE,vjms://23.237.33.155:8500:3502/live/cid=396
StarWorld,p8p://0198.02686.cc:16871/5d1a69aa0008eaab11bdb77907881e7a.ts
CHANNEL[V],rtmp://58.200.131.2:1935/livetv/channelv
History HD,mitv://198.255.74.87:9906/5dc08f0900012d9701b7acf4e27b9395.ts
History2 HD,mitv://198.255.74.87:9906/5dc08f09000054ba01b7acbd491ca921.ts
BBC Lifestyle,mitv://198.255.74.87:9906/5dc08f010009f63d01b78ff419325ae0.ts
BBC earth,mitv://198.255.74.87:9906/5dc08f01000924dc01b78fbe69aa63f6.ts
E! Entertainment,mitv://198.255.74.87:9906/5dc08f050005745d01b79e6d8bd2cbe8.ts
Ci罪案偵緝 HD,mitv://198.255.74.87:9906/5dc08f050004997001b79e35b0f8145d.ts

轮播频道,#genre#
BesTV鼎级,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000142
东方电影,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225970/3.m3u8
靓妆高清,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000127
科幻电影,http://aldirect.hls.huya.com/huyalive/28466698-2689656864-11551988268341919744-2847699194-10057-A-0-1_1200.m3u8
好莱坞电影,http://aldirect.hls.huya.com/huyalive/30765679-2484192572-10669525853706125312-2847687498-10057-A-0-1_1200.m3u8
怪物科幻,http://js.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
漫威电影,http://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8
灾难电影,http://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
丧尸电影,http://tx.hls.huya.com/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1.m3u8
动漫大电影,http://tx.hls.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1.m3u8
亚洲大电影,http://tx.hls.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1.m3u8
亚洲好电影,http://tx.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8
电影导视,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNDYDS/1800/vCIBNDYDS.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86
电影综合,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNDYPD/1800/vCIBNDYPD.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86
精品影院,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNJPYY/1800/vCIBNJPYY.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86
情感影院,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNQGYY/1800/vCIBNQGYY.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86
喜剧影院,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNHSYX/1800/vCIBNHSYX.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86
古装剧场,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNZYPD/1800/vCIBNZYPD.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86
DOXTV高清,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000126
DOX院线,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=8a7d213b10550559a073db188d08d5f7
DOX雅趣,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=98a5538384f14ca487ca96786a441bbe
DOX新知,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=8df92ef18e714e80bc302723d5e933ee
DOX新艺,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=3fec5428637fe3d00cea8deb981ca71c
DOX怡家,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=9c6e3fd0b37dd8b7e4bc1f06c44cb6cf
DOX英伦,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=21e5f6a02640bf440df4c079b4c3ad23
DOX映画,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=e16878a022c216b17975299a9ac369dc
DOX美剧,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=1c639fe68ed5de6804966813425bdccd
骄阳剧场,http://gs.hdp.ds.lunbocl.ott.cibntv.net/hls/vCIBNJDJC/1800/vCIBNJDJC.m3u8?md5=c246ac4e6b6cb88b7f970b530ff04b86

亲子卡通,#genre#
迪斯尼,P2p://190.2.146.92:18912/5c72485c0008852e1d522f7314a34325.ts
迪斯尼,vjms://58.215.133.185:8500:3502/live/cid=361
迪斯尼,mitv://198.255.74.87:9906/5dc08f050008e03301b79f4dc69f2a18.ts
迪斯尼,vjms://23.237.33.155:8500:3502/live/cid=361
CN卡通,mitv://198.255.74.87:9906/5dc08f050009aec901b79f82aedce9ba.ts
CN卡通,p8p://0198.02686.cc:16871/5d1a69b3000e2d1e11bddbfa8c491af8.ts
CN卡通,vjms://23.237.33.155:8500:3502/live/cid=422
东森幼幼,mitv://198.255.74.87:9906/5dc08f230007eecd01b8143f61d4b68b.ts
东森幼幼,p8p://0198.02686.cc:16871/5d416a580007131b7660d3322e8b0a5f.ts
东森幼幼,vjms://23.237.33.155:8500:3502/live/cid=344
BabyFirst,mitv://198.255.74.87:9906/5dc08f050007314501b79ededa54d554.ts
BabyFirst,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
靖洋卡通,http://61.58.60.230:9319/live/206.m3u8
靖天卡通,http://61.58.60.230:9319/live/207.m3u8
靖天卡通,mitv://198.255.74.87:9906/5dc08f1c000159c601b7f738e9a99ab1.ts
MOMO亲子台,P2p://190.2.146.92:18912/5c7248620002c4fd1d52456c75ed6b55.ts
MOMO亲子台,mitv://198.255.74.87:9906/5dc08f140008553f01b7d9c1331a3122.ts
MOMO亲子台,p2p://190.2.146.92:18912/5c7248620002c4fd1d52456c75ed6b55
龙华动画,mitv://198.255.74.87:9906/5dc08f2300055ea101b813976e881334.ts
BabyTV,mitv://198.255.74.87:9906/5dc08f0500080fa601b79f171d990d48.ts
Nick Jr,mitv://198.255.74.87:9906/5dc08f020002568501b791e8084cb957.ts
MY KIDS,mitv://198.255.74.87:9906/5dc08f0200017dde01b791b183d54845.ts
小太阳,mitv://198.255.74.87:9906/5dc4e322000e827212a03206729ccc38.ts

精彩4K,#genre#
BesTV 4k,http://117.148.187.37/PLTV/88888888/224/3221226718/index.m3u8
纯享 4K,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
CCTV 4K,http://117.148.187.83/PLTV/88888888/224/3221226758/index.m3u8
爱上4K,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8


我是余欢水,#genre#
第01集,https://mahua-kb.com/20200406/hyW9S7vu/index.m3u8
第02集,https://mahua-kb.com/20200406/4vUuGEPs/index.m3u8
第03集,https://mahua-kb.com/20200406/hAhQiDil/index.m3u8
第04集,https://mahua-kb.com/20200406/ANN3SPbB/index.m3u8
第05集,https://mahua-kb.com/20200407/Ng9XGgvY/index.m3u8
第06集,https://mahua-kb.com/20200407/OcRIgMK1/index.m3u8
第07集,https://mahua-kb.com/20200413/sXebtmxp/index.m3u8
第08集,https://mahua-kb.com/20200413/wzUc09FI/index.m3u8
第09集,https://mahua-kb.com/20200413/LpXgkL9W/index.m3u8
第10集,https://mahua-kb.com/20200413/jIman1rv/index.m3u8
第11集,https://mahua-kb.com/20200413/Fr1lhS0i/index.m3u8
第12集,https://mahua-kb.com/20200413/Kk5bXoVd/index.m3u8

鬓边不是海棠红,#genre#
第01集,https://c.mhkuaibo.com/20200320/AIFCts4g/index.m3u8
第02集,https://c.mhkuaibo.com/20200320/yJH2H1kU/index.m3u8
第03集,https://c.mhkuaibo.com/20200320/FDoDS80D/index.m3u8
第04集,https://c.mhkuaibo.com/20200320/A5tYKihn/index.m3u8
第05集,https://c.mhkuaibo.com/20200320/bIFw8Vn7/index.m3u8
第06集,https://c.mhkuaibo.com/20200320/VgNN3ox4/index.m3u8
第07集,https://mhkuaibo.com/20200321/O2ShKtId/index.m3u8
第08集,https://mhkuaibo.com/20200321/p1Tw79WF/index.m3u8
第09集,https://mhkuaibo.com/20200321/EFL4mrFx/index.m3u8
第10集,https://mhkuaibo.com/20200321/SIXxqx9X/index.m3u8
第11集,https://c.mhkuaibo.com/20200322/rCHKfWIR/index.m3u8
第12集,https://c.mhkuaibo.com/20200322/TPhJ8wJO/index.m3u8
第13集,https://mahua-kb.com/20200327/yPFtMRaj/index.m3u8
第14集,https://mahua-kb.com/20200327/4iwuSCCj/index.m3u8
第15集,https://mahua-kb.com/20200328/Fu6tb4DN/index.m3u8
第16集,https://mahua-kb.com/20200328/X4yw6zF4/index.m3u8
第17集,https://mahua-kb.com/20200329/RhZPdN8y/index.m3u8
第18集,https://mahua-kb.com/20200329/s593qhOi/index.m3u8
第19集,https://mahua-kb.com/20200330/C7J1K09P/index.m3u8
第20集,https://mahua-kb.com/20200330/xnzH5Iw9/index.m3u8
第21集,https://mhkuaibo.com/20200403/gstpXM9Z/index.m3u8
第22集,https://mhkuaibo.com/20200403/ZUrYblBb/index.m3u8
第23集,https://mahua-kb.com/20200404/SnuKl5u6/index.m3u8
第24集,https://mahua-kb.com/20200404/Ox20fUk1/index.m3u8
第25集,https://mahua-kb.com/20200405/cO2hPzXl/index.m3u8
第26集,https://mahua-kb.com/20200405/gBdwdDJp/index.m3u8
第27集,https://mahua-kb.com/20200406/5REp4wPa/index.m3u8
第28集,https://mahua-kb.com/20200406/Vfcd4Ezl/index.m3u8
第29集,https://mahua-kb.com/20200410/cjMXIN26/index.m3u8
第30集,https://mahua-kb.com/20200410/Ue51hmjO/index.m3u8
第31集,https://mahua-kb.com/20200411/ZoUMA7D3/index.m3u8
第32集,https://mahua-kb.com/20200411/8EZ62z0a/index.m3u8
第33集,https://mahua-kb.com/20200412/DATRe5qV/index.m3u8
第34集,https://mahua-kb.com/20200412/QjeUsdl1/index.m3u8
第35集,https://mahua-kb.com/20200413/OvfT7AjL/index.m3u8
第36集,https://mahua-kb.com/20200413/ETTI4u84/index.m3u8
第37集,https://mahua-kb.com/20200413/MI9k2Q54/index.m3u8
第38集,https://mahua-kb.com/20200413/56V2MrL6/index.m3u8
第39集,https://mahua-kb.com/20200413/Ukg54VSS/index.m3u8
第40集,https://mahua-kb.com/20200413/YSgioq1I/index.m3u8
第41集,https://mahua-kb.com/20200413/SbmosHDR/index.m3u8
第42集,https://mahua-kb.com/20200414/u0gVaM91/index.m3u8
第43集,https://mahua-kb.com/20200414/zNikWJYe/index.m3u8
第44集,https://mahua-kb.com/20200414/4IwzMi6R/index.m3u8
第45集,https://mahua-kb.com/20200414/arEjnNlo/index.m3u8
第46集,https://mahua-kb.com/20200414/dLu0WY96/index.m3u8
第47集,https://mahua-kb.com/20200414/frO4ihkS/index.m3u8
第48集,https://mahua-kb.com/20200414/BmxhUpyN/index.m3u8
第49集,https://mahua-kb.com/20200413/xC2bANnj/index.m3u8

三千鸦杀,#genre#
第01集,https://a.mhkuaibo.com/20200319/ptNT7hhf/index.m3u8
第02集,https://a.mhkuaibo.com/20200319/nRsSlGBF/index.m3u8
第03集,https://a.mhkuaibo.com/20200319/l5dx399e/index.m3u8
第04集,https://a.mhkuaibo.com/20200319/TbqpbuUl/index.m3u8
第05集,https://a.mhkuaibo.com/20200319/7eEyPmPX/index.m3u8
第06集,https://a.mhkuaibo.com/20200319/OcRBAaA5/index.m3u8
第07集,https://a.mhkuaibo.com/20200319/oAAzGTVU/index.m3u8
第08集,https://a.mhkuaibo.com/20200319/iVUpeINZ/index.m3u8
第09集,https://mhkuaibo.com/20200320/IrEWgan7/index.m3u8
第10集,https://mhkuaibo.com/20200320/ZiyBdK4l/index.m3u8
第11集,https://mahua-kb.com/20200326/RbL3gNZq/index.m3u8
第12集,https://mahua-kb.com/20200326/fK3Cmiv0/index.m3u8
第13集,https://mahua-kb.com/20200327/195sIOMP/index.m3u8
第14集,https://mahua-kb.com/20200327/YolnYXM5/index.m3u8
第15集,https://mhkuaibo.com/20200402/VQ9iNjDs/index.m3u8
第16集,https://mhkuaibo.com/20200402/3Js1MDFN/index.m3u8
